1                    2              3      4      5     6    7      8      9           10 11  12  13  14     15  16      17      18      19      20    21     
===================  =============  =====  =====  ====  ===  =====  =====  ==========  =  ==  ==  ==  =====  ==  ======  ======  ======  ======  ====  ====== 
1969-11-19T20:27:02  2440545.35211  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     1.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T20:27:58  2440545.35275  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9  -999.9  -999.9  9.99     3.8 
1969-11-19T20:28:54  2440545.35340  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   2     1.0  -999.9  -999.9  -999.9  9.99     3.8 
1969-11-19T20:29:22  2440545.35373  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     2.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T20:30:46  2440545.35470  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     4.0 
1969-11-19T20:31:14  2440545.35502  -99.9  -9.99  -999  -99  -99.9  -99.9      524298  0   0   0   0  -99.9   4     1.0  -999.9  -999.9  -999.9  9.99  -999.9 
1969-11-19T20:32:10  2440545.35567  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   1     1.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T20:32:38  2440545.35600  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     1.0  -999.9  -999.9  -999.9  9.99     3.7 
1969-11-19T20:33:07  2440545.35633  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     1.0  -999.9  -999.9  -999.9  9.99     3.7 
1969-11-19T20:33:35  2440545.35666  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     3.0  -999.9  -999.9     2.0  9.99     3.8 
1969-11-19T20:34:03  2440545.35698  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   7     1.0  -999.9  -999.9     1.0  9.99     3.7 
1969-11-19T20:34:31  2440545.35730  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   2     2.0  -999.9  -999.9  -999.9  9.99     3.9 
1969-11-19T20:34:59  2440545.35763  -99.9  -9.99  -999  -99  -99.9  -99.9      524296  3   3   0   0   99.0   4     1.0  -999.9  -999.9  -999.9  9.99     4.0 
1969-11-19T20:35:27  2440545.35795  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9  -999.9  -999.9  9.99     4.4 
1969-11-19T20:35:55  2440545.35828  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     3.0  -999.9     2.0  -999.9  9.99     3.7 
1969-11-19T20:36:23  2440545.35860  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9  -999.9  -999.9  9.99     4.0 
1969-11-19T20:37:19  2440545.35925  -99.9  -9.99  -999  -99  -99.9  -99.9      524296  3   3   0   0   99.0   4     1.0  -999.9  -999.9  -999.9  9.99     4.2 
1969-11-19T20:38:15  2440545.35990  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     1.0  -999.9  -999.9  -999.9  9.99     4.1 
1969-11-19T20:39:40  2440545.36088  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     3.0  -999.9  -999.9  -999.9  9.99     4.2 
1969-11-19T20:40:08  2440545.36120  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     4.4 
1969-11-19T20:40:36  2440545.36153  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   2     2.0  -999.9  -999.9  -999.9  9.99     3.8 
1969-11-19T20:41:04  2440545.36185  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     1.0  -999.9  -999.9  -999.9  9.99     3.7 
1969-11-19T20:41:32  2440545.36218  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     4.4 
1969-11-19T20:42:00  2440545.36250  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     4.5 
1969-11-19T20:42:28  2440545.36282  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     3.0  -999.9  -999.9  -999.9  9.99     4.6 
1969-11-19T20:42:56  2440545.36315  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   1     2.0  -999.9  -999.9  -999.9  9.99     4.0 
1969-11-19T20:43:24  2440545.36347  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9     2.0  -999.9  9.99     4.3 
1969-11-19T20:43:52  2440545.36380  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     4.6 
1969-11-19T20:44:20  2440545.36412  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   2     3.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T20:44:48  2440545.36444  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     4.4 
1969-11-19T20:45:16  2440545.36477  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     3.0  -999.9  -999.9  -999.9  9.99     4.5 
1969-11-19T20:45:45  2440545.36510  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     4.6 
1969-11-19T20:46:13  2440545.36543  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     4.9 
1969-11-19T20:46:41  2440545.36575  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     1.0  -999.9  -999.9  -999.9  9.99     3.7 
1969-11-19T20:47:09  2440545.36608  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9  -999.9  -999.9  9.99     3.8 
1969-11-19T20:47:37  2440545.36640  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     4.9 
1969-11-19T20:48:05  2440545.36672  -99.9  -9.99  -999  -99  -99.9  -99.9      524810  0   0   0   0  -99.9   5     2.0  -999.9     1.0  -999.9  9.99  -999.9 
1969-11-19T20:48:33  2440545.36705  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     1.0  -999.9     1.0  -999.9  9.99     3.6 
1969-11-19T20:49:29  2440545.36770  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     3.0  -999.9  -999.9  -999.9  9.99     4.7 
1969-11-19T20:49:57  2440545.36802  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     1.0  -999.9  -999.9  -999.9  9.99     3.7 
1969-11-19T20:50:53  2440545.36867  -99.9  -9.99  -999  -99  -99.9  -99.9      524810  0   0   0   0  -99.9   5     1.0  -999.9     1.0  -999.9  9.99  -999.9 
1969-11-19T20:51:21  2440545.36899  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     3.0  -999.9  -999.9  -999.9  9.99     4.5 
1969-11-19T20:51:49  2440545.36932  -99.9  -9.99  -999  -99  -99.9  -99.9      524296  3   3   0   0   99.0   4     2.0  -999.9  -999.9  -999.9  9.99     4.1 
1969-11-19T20:52:46  2440545.36998  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     4.4 
1969-11-19T20:53:42  2440545.37062  -99.9  -9.99  -999  -99  -99.9  -99.9      524810  0   0   0   0  -99.9   6     2.0  -999.9  -999.9  -999.9  9.99  -999.9 
1969-11-19T20:54:38  2440545.37127  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   1     2.0  -999.9     2.0  -999.9  9.99     4.2 
1969-11-19T20:55:34  2440545.37192  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     1.0     1.0  -999.9  -999.9  9.99     3.8 
1969-11-19T20:56:30  2440545.37257  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     3.8 
1969-11-19T20:56:58  2440545.37289  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     1.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T20:57:54  2440545.37354  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     1.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T20:58:23  2440545.37388  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     1.0  -999.9  -999.9  -999.9  9.99     3.5 
1969-11-19T20:58:51  2440545.37420  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T20:59:19  2440545.37453  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     1.0  -999.9  -999.9  -999.9  9.99     3.7 
1969-11-19T20:59:47  2440545.37485  -99.9  -9.99  -999  -99  -99.9  -99.9      524296  3   3   0   0   99.0   4     1.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T21:01:11  2440545.37582  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9  -999.9  -999.9  9.99     3.7 
1969-11-19T21:01:39  2440545.37615  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     1.0  -999.9  -999.9  -999.9  9.99     3.7 
1969-11-19T21:02:07  2440545.37647  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9     1.0  -999.9  9.99     3.9 
1969-11-19T21:02:35  2440545.37679  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     1.0  -999.9  -999.9  -999.9  9.99     4.0 
1969-11-19T21:03:59  2440545.37777  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9  -999.9  -999.9  9.99     3.8 
1969-11-19T21:04:28  2440545.37810  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9  -999.9  -999.9  9.99     4.0 
1969-11-19T21:04:56  2440545.37843  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     3.7 
1969-11-19T21:05:24  2440545.37875  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   1     2.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T21:05:52  2440545.37907  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     1.0  -999.9  -999.9  -999.9  9.99     4.4 
1969-11-19T21:06:48  2440545.37972  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   7  -999.9  -999.9  -999.9     1.0  9.99     4.0 
1969-11-19T21:07:16  2440545.38005  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     3.8 
1969-11-19T21:07:44  2440545.38037  -99.9  -9.99  -999  -99  -99.9  -99.9      524810  0   0   0   0  -99.9   2     1.0  -999.9  -999.9  -999.9  9.99  -999.9 
1969-11-19T21:08:12  2440545.38069  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   7     1.0  -999.9  -999.9     1.0  9.99     4.3 
1969-11-19T21:08:40  2440545.38102  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   7  -999.9  -999.9  -999.9     2.0  9.99     3.9 
1969-11-19T21:09:36  2440545.38167  -99.9  -9.99  -999  -99  -99.9  -99.9      524810  0   0   0   0  -99.9   6     1.0  -999.9  -999.9  -999.9  9.99  -999.9 
1969-11-19T21:10:04  2440545.38199  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9  -999.9  -999.9  9.99     4.6 
1969-11-19T21:11:29  2440545.38297  -99.9  -9.99  -999  -99  -99.9  -99.9      524296  3   3   0   0   99.0   4     2.0  -999.9  -999.9  -999.9  9.99     3.8 
1969-11-19T21:11:57  2440545.38330  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9  -999.9  -999.9  9.99     4.3 
1969-11-19T21:13:21  2440545.38427  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     2.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T21:13:49  2440545.38459  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     1.0  -999.9  -999.9  -999.9  9.99     4.3 
1969-11-19T21:14:17  2440545.38492  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     1.0  -999.9  -999.9  -999.9  9.99     4.1 
1969-11-19T21:15:41  2440545.38589  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     1.0  -999.9  -999.9  -999.9  9.99     4.6 
1969-11-19T21:16:09  2440545.38622  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9  -999.9  -999.9  9.99     4.7 
1969-11-19T21:17:06  2440545.38687  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9  -999.9  -999.9  9.99     4.7 
1969-11-19T21:18:30  2440545.38785  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   2     2.0  -999.9  -999.9  -999.9  9.99     3.5 
1969-11-19T21:18:58  2440545.38817  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   2     2.0  -999.9  -999.9  -999.9  9.99     3.8 
1969-11-19T21:19:26  2440545.38850  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   2     2.0  -999.9  -999.9  -999.9  9.99     3.8 
1969-11-19T21:20:22  2440545.38914  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   2     1.0  -999.9  -999.9  -999.9  9.99     3.9 
1969-11-19T21:20:50  2440545.38947  -99.9  -9.99  -999  -99  -99.9  -99.9      524810  0   0   0   0  -99.9   2     2.0  -999.9  -999.9  -999.9  9.99  -999.9 
1969-11-19T21:21:18  2440545.38979  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     1.0  -999.9  -999.9  -999.9  9.99     4.2 
1969-11-19T21:21:46  2440545.39012  -99.9  -9.99  -999  -99  -99.9  -99.9      524296  3   3   0   0   99.0   4     1.0  -999.9  -999.9  -999.9  9.99     4.2 
1969-11-19T21:22:14  2440545.39044  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   2     1.0  -999.9  -999.9  -999.9  9.99     4.0 
1969-11-19T21:22:42  2440545.39076  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     3.7 
1969-11-19T21:23:10  2440545.39109  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9  -999.9  -999.9  9.99     4.6 
1969-11-19T21:24:07  2440545.39175  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9  -999.9  -999.9  9.99     4.9 
1969-11-19T21:24:35  2440545.39207  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     1.0  -999.9  -999.9  -999.9  9.99     3.9 
1969-11-19T21:25:31  2440545.39272  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9  -999.9  -999.9  9.99     5.0 
1969-11-19T21:25:59  2440545.39304  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     1.0  -999.9  -999.9  -999.9  9.99     3.8 
1969-11-19T21:26:27  2440545.39337  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T21:26:55  2440545.39369  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     3.8 
1969-11-19T21:27:23  2440545.39402  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   2     1.0  -999.9  -999.9  -999.9  9.99     4.1 
1969-11-19T21:27:51  2440545.39434  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     3.0     2.0  -999.9     1.0  9.99     3.8 
1969-11-19T21:28:19  2440545.39466  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   7  -999.9  -999.9  -999.9     1.0  9.99     4.2 
1969-11-19T21:28:47  2440545.39499  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9  -999.9  -999.9  9.99     4.9 
1969-11-19T21:29:15  2440545.39531  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     2.0  -999.9  -999.9  -999.9  9.99     3.7 
1969-11-19T21:29:44  2440545.39565  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     1.0  -999.9  -999.9  -999.9  9.99     3.5 
1969-11-19T21:30:40  2440545.39630  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     2.0  -999.9  -999.9  -999.9  9.99     4.2 
1969-11-19T21:32:04  2440545.39727  -99.9  -9.99  -999  -99  -99.9  -99.9   335544840  3   3   0   0   99.0   6     2.0  -999.9  -999.9  -999.9  9.99     4.3 
1969-11-19T21:32:32  2440545.39759  -99.9  -9.99  -999  -99  -99.9  -99.9   335544840  3   3   0   0   99.0   6     2.0  -999.9  -999.9  -999.9  9.99     4.3 
1969-11-19T21:33:00  2440545.39792  -99.9  -9.99  -999  -99  -99.9  -99.9      524296  3   3   0   0   99.0   4     2.0  -999.9  -999.9  -999.9  9.99     3.7 
1969-11-19T21:33:28  2440545.39824  -99.9  -9.99  -999  -99  -99.9  -99.9      524810  0   0   0   0  -99.9   6     2.0  -999.9  -999.9  -999.9  9.99  -999.9 
1969-11-19T21:34:24  2440545.39889  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T21:34:52  2440545.39921  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     3.5 
1969-11-19T21:35:20  2440545.39954  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     1.0  -999.9  -999.9  -999.9  9.99     3.7 
1969-11-19T21:35:48  2440545.39986  -99.9  -9.99  -999  -99  -99.9  -99.9      524810  0   0   0   0  -99.9   5     2.0  -999.9  -999.9  -999.9  9.99  -999.9 
1969-11-19T21:36:17  2440545.40020  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     4.2 
1969-11-19T21:36:45  2440545.40052  -99.9  -9.99  -999  -99  -99.9  -99.9      524810  0   0   0   0  -99.9   2     2.0  -999.9  -999.9  -999.9  9.99  -999.9 
1969-11-19T21:37:13  2440545.40084  -99.9  -9.99  -999  -99  -99.9  -99.9      524296  3   3   0   0   99.0   4     3.0  -999.9  -999.9  -999.9  9.99     4.2 
1969-11-19T21:38:09  2440545.40149  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     2.0     1.0  -999.9  -999.9  9.99     4.2 
1969-11-19T21:38:37  2440545.40182  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   2     2.0  -999.9  -999.9  -999.9  9.99     3.8 
1969-11-19T21:39:05  2440545.40214  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   7     2.0  -999.9  -999.9     2.0  9.99     4.1 
1969-11-19T21:39:33  2440545.40247  -99.9  -9.99  -999  -99  -99.9  -99.9      524810  0   0   0   0  -99.9   6     2.0  -999.9  -999.9  -999.9  9.99  -999.9 
1969-11-19T21:40:01  2440545.40279  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     2.0  -999.9  -999.9  -999.9  9.99     3.7 
1969-11-19T21:40:57  2440545.40344  -99.9  -9.99  -999  -99  -99.9  -99.9      525832  3   3   0   0   99.0   6     4.0  -999.9  -999.9  -999.9  9.99     3.7 
1969-11-19T21:41:25  2440545.40376  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     2.0  -999.9  -999.9  -999.9  9.99     3.9 
1969-11-19T21:42:50  2440545.40475  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     4.0 
1969-11-19T21:43:18  2440545.40507  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   2     2.0     1.0  -999.9  -999.9  9.99     3.8 
1969-11-19T21:43:46  2440545.40539  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     3.8 
1969-11-19T21:44:42  2440545.40604  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     1.0  -999.9  -999.9  -999.9  9.99     4.0 
1969-11-19T21:45:10  2440545.40637  -99.9  -9.99  -999  -99  -99.9  -99.9      524296  3   3   0   0   99.0   4     1.0  -999.9  -999.9  -999.9  9.99     4.7 
1969-11-19T21:45:38  2440545.40669  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     1.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T21:46:06  2440545.40701  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   2     2.0  -999.9  -999.9  -999.9  9.99     3.7 
1969-11-19T21:48:55  2440545.40897  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   1     2.0     1.0  -999.9  -999.9  9.99     3.7 
1969-11-19T21:49:23  2440545.40929  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     3.0  -999.9  -999.9  -999.9  9.99     4.3 
1969-11-19T21:50:19  2440545.40994  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     2.0  -999.9  -999.9  -999.9  9.99     3.7 
1969-11-19T21:50:47  2440545.41027  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     3.9 
1969-11-19T21:51:15  2440545.41059  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     1.0  -999.9  -999.9  -999.9  9.99     3.8 
1969-11-19T21:51:43  2440545.41091  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     1.0  -999.9  -999.9  -999.9  9.99     4.0 
1969-11-19T21:53:07  2440545.41189  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     3.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T21:53:35  2440545.41221  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     1.0  -999.9  -999.9  -999.9  9.99     3.7 
1969-11-19T21:54:03  2440545.41253  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9  -999.9  -999.9  9.99     3.8 
1969-11-19T21:54:31  2440545.41286  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   7  -999.9  -999.9  -999.9     2.0  9.99     3.9 
1969-11-19T21:55:00  2440545.41319  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     1.0  -999.9     1.0  -999.9  9.99     3.7 
1969-11-19T21:55:28  2440545.41352  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     3.0     1.0  -999.9  -999.9  9.99     3.8 
1969-11-19T21:56:24  2440545.41417  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9     2.0  -999.9  9.99     3.9 
1969-11-19T21:56:52  2440545.41449  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     1.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T21:57:20  2440545.41481  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     1.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T21:57:48  2440545.41514  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9     1.0  -999.9  9.99     3.6 
1969-11-19T21:58:16  2440545.41546  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     1.0  -999.9  -999.9  -999.9  9.99     3.9 
1969-11-19T21:58:44  2440545.41579  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   2     2.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T21:59:12  2440545.41611  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   1     2.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T21:59:40  2440545.41644  -99.9  -9.99  -999  -99  -99.9  -99.9      524298  0   0   0   0  -99.9   4     2.0  -999.9  -999.9  -999.9  9.99  -999.9 
1969-11-19T22:00:08  2440545.41676  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   7  -999.9  -999.9  -999.9     1.0  9.99     4.2 
1969-11-19T22:01:05  2440545.41742  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9  -999.9  -999.9  9.99     3.5 
1969-11-19T22:02:01  2440545.41807  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T22:02:29  2440545.41839  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     2.0  -999.9  -999.9  -999.9  9.99     3.8 
1969-11-19T22:04:49  2440545.42001  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0  -999.9  -999.9  -999.9  9.99     3.9 
1969-11-19T22:06:13  2440545.42098  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   7  -999.9  -999.9  -999.9     1.0  9.99     3.7 
